id,area,name,type,summary,address,tel,payex,tw97x,tw97y,totalcar,totalmotor,totalbike,totalbus,Pregnancy_First,Handicap_First,Taxi_OneHR_Free,AED_Equipment,CellSignal_Enhancement,Accessibility_Elevator,Phone_Charge,Child_Pickup_Area,FareInfo,EntranceCoord,type2,ptype,serviceTime,totallargemotor,ChargingStation
TPE1532,大安區,Times金山南路第2,2,大型車:0格，小型車:3格(含身心障礙停車位1格)，機車:0格,金山南路2段13巷35號對面,0800-88-8924；2504-6098,計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,303377.71875,2769559.25000,3,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1533,松山區,自立新城停車場,2,大型車:0格，小型車:14格(含身心障礙停車位1格)，機車:0格,復興北路427巷30號地下1層,(02)25450639,"小型車：計時 40元/時，未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計;月租 全日4,000元",305129.31250,2772889.25000,14,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,08時00分 至 18時00分,0,0
TPE1534,大安區,Times泰順街第3,2,大型車:0格，小型車:10格(含身心障礙停車位1格)，機車:0格,泰順街57巷2-3號旁空地,0800-88-8924；2504-6098,"小型車：計時 200元/時，停車全程以半小時計；月租 全日10,000元。",303659.12500,2768391.25000,10,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1535,士林區,叭叭房雙溪停車場,2,大型車:0格，小型車:46格(含身心障礙停車位1格)，機車:0格,福國路15巷31號旁空地,(02)26550000,"計時：100元/時，當日計次500元，停車時數未滿1小時以1小時計，停車逾1小時以上未滿半小時以半小時計。月租：12,000元/月。",302922.90625,2777046.00000,46,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1536,士林區,叭叭房雙溪一停車場,2,大型車:0格，小型車:14格(含身心障礙停車位1格)，機車:0格,中山北路5段881巷空地,(02)26550000,"月租：8,000元/月。",302890.25000,2777039.75000,14,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1537,內湖區,南湖國小活動中心附設停車場,1,大型車:0格，小型車:31格(含身心障礙停車位1格，孕婦、育有六歲以下兒童停車位1格)，機車:35格(含身心障礙停車位1格),康寧路3段200號,(02)26313366,"計時：40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計，停車未滿30分鐘免費。月租：4,000元/月。計次：機車20元/次(隔日另計)。",311720.5312,2773490,31,35,0,0,1,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1538,大安區,城市車旅台北瑞安二站停車場,1,大型車:0格，小型車:8格(含身心障礙停車位1格)，機車:0格,和平東路2段107巷11弄3號旁空地,2246-1708,"小型車：計時 180元/時，停車全程以半小時計；月租 全日8,000元。",304546.5,2768762,8,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE1539,內湖區,內湖瑞光平面停車場,2,大型車:0格，小型車:41格(含身心障礙停車位1格)，機車:0格,瑞光路66巷48號對面,2252-5022,"計時：40元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：4,000元/月。",308494.09375,2773561.50000,41,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1540,內湖區,車堡寶實業股份有限公司堤頂友尚場,2,大型車:0格，小型車:94格(含身心障礙停車位2格)，機車:47格(含身心障礙停車位1格),堤頂大道2段489號地下2、3層,2559-8770,"計時：汽車100元/時，機車50元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租:汽車8,000元/月，機車600元/月。",306688.62500,2775051.75000,94,47,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1541,中山區,禮頓企業有限公司中山長安停車場,1,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,長安東路1段52巷9弄1號旁空地,8672-5372,"計時：160元/時，全程以半小時計費。月租：10,000元/月。",303272.5625,2771127,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1542,松山區,便利停車場八德三站,2,大型車:0格，小型車:3格(含身心障礙停車位1格)，機車:0格,八德路4段16號地下1層,(02)27991001,"小型車：計時 50元/時，最高上限300元/日，隔日另計，全程以半小時計;月租 全日7,000元，夜間4,500元(18時~09時)",306351.59375,2771225.00000,3,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1543,大同區,民德大樓停車場,2,大型車:0格，小型車:29格(含身心障礙停車位1格)，機車:0格,民權西路104號地下2層,2557-3722,"計時：100元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：全日8,000元/月。",302211.43750,2772823.25000,29,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1544,北投區,北投稻香地下停車場,2,大型車:0格，小型車:91格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位2格)，機車:89格(含身心障礙停車位2格),稻香路81號地下1至3層,(02)28983536,"計時：汽車40元/時，全程以半小時計費。月租：汽車5,000元/月，機車600元/月。計次：機車20元/次(隔日另計)。",299340.34375,2781478.75000,91,89,0,0,2,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1546,中山區,龍江路229巷臨時平面停車場,2,大型車:0格，小型車:18格(含身心障礙停車位1格)，機車:0格,遼寧街與龍江路229巷交叉口,2759-0666,計時：40元/時，全程以半小時計費。本場未出售月票。,304686.28125,2772214.00000,18,0,0,0,0,1,0,0,0,0,0,0,{},{},本處自營停車場,D,周一至周六，7點至20點,0,0
TPE1547,萬華區,萬華環河停車場,2,大型車:0格，小型車:2格(含身心障礙停車位1格)，機車:0格,環河南路2段260號對面空地,7738-1111；0902-218-886,"月租：12,000元/月。",299625.68750,2769510.00000,2,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1548,中山區,Times敬業樂群,1,大型車:0格，小型車:238格(含身心障礙停車位5格)，機車:0格,敬業三路123號旁空地,2504-6098,"計時：100元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：全日10,000元/月。",306033.875,2774991.75,238,0,0,0,0,5,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1549,北投區,Times文林北路第2停車場,1,大型車:0格，小型車:35格(含身心障礙停車位1格)，機車:0格,文林北路175巷口旁空地,(02)25040698、0800-888924,"小型車：計時 200元/時，全程以半小時計;月租 全日10,000元",301910.1875,2777730.5,35,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1550,萬華區,莒光社會住宅地下停車場,1,大型車:0格，小型車:145格(含身心障礙停車位3格，孕婦、育有六歲以下兒童停車位3格)，機車:184格(含身心障礙停車位4格)，充電格位:4格,萬大路22號地下1至4層,2944-1489,"計時：小型車平日30元/時、假日40元/時，機車10元/時(當日當次最高收費上限20元，隔日另計)，全程以半小時計費。月租：小型車全日4,800元/月、機車300元/月。",300497.6562,2769414.5,145,184,0,0,3,3,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,4
TPE1551,士林區,長揚停車場中山二站,2,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,中山北路6段157巷7號左側,(02)27619188,"計時：80元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：8,000元/月。",302866.68750,2777715.50000,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1552,松山區,Times八德路三段,1,大型車:0格，小型車:2格(含身心障礙停車位1格)，機車:0格,八德路3段12巷52弄15號旁,0800-888924或(02)25046098,"計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",305480.5,2770992,2,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1554,中山區,NOKE忠泰樂生活地下停車場,2,大型車:0格，小型車:247格(含身心障礙停車位8格，孕婦、育有六歲以下兒童停車位7格)，機車:262格(含身心障礙停車位6格),樂群三路200號地下1-3層,8501-1888,"計時：小型車80元/時(全程以半小時計費)，機車10元/時(停車未滿1小時者，以1小時計費，逾1小時以上者，未滿半小時以半小時計)。月租：小型車2,000元/月，機車500元/月。",306174.25000,2775011.75000,247,262,0,0,7,8,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1555,南港區,USPACE南港研究院路停車場,2,大型車:0格，小型車:34格(含身心障礙停車位1格)，機車:0格,研究院路1段101巷16弄8號旁,(02)77518097,"計時：120元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。月租：10,000元/月。",312177.81250,2771614.25000,34,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1556,內湖區,大港墘公園大客車平面停車場,2,大型車:4格，小型車:0格，機車:0格,洲子街18號旁,0227590666,小型車：，計時：大型車60元/時。,307873.15625,2774612.00000,0,0,0,4,0,0,0,0,0,0,0,0,{},{},本處自營停車場,S,星期一至星期六(9-17),0,0
TPE1557,中山區,基隆河大佳網球場平面停車場,2,大型車:0格，小型車:50格(含身心障礙停車位1格)，機車:0格,自基隆河10號水門至大佳網球場,2759-0666,計時：星期一至五20元/時(當日當次最高上限100元，隔日另計)，星期六日20元/時，全程半小時計費。本場未出售月票。,303662.40625,2774115.75000,50,0,0,0,0,1,0,0,0,0,0,0,{},{},本處自營停車場,D,收費日：1-日；收費時間：9~17,0,0
TPE1558,中正區,Times重慶南路一段,1,大型車:0格，小型車:5格(含身心障礙停車位1格)，機車:0格,重慶南路1段35號旁,0800-88-8924；2504-6098,計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,301805.3438,2770907.5,5,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1559,士林區,叭叭房雙溪二停車場,2,大型車:0格，小型車:14格(含身心障礙停車位1格)，機車:0格,雙溪街108號旁空地,(02)26550000,"月租：小型車8,000元/月。",303020.71875,2777051.25000,14,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1560,北投區,博客停車場-家福公館場,1,大型車:0格，小型車:61格(含身心障礙停車位1格)，機車:0格,公舘路198號,(02)29488889,"計時：40元/時，全程以半小時計費。月租：3,500元/月。",301149.9062,2780021.25,61,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1561,大安區,Times市民大道三段,1,大型車:0格，小型車:12格(含身心障礙停車位1格)，機車:0格,市民大道3段198號地下3層,0800-88-8924；2504-6098,計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,304331.3438,2770791.5,12,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1562,大同區,臺北市立明倫高級中學停車場,1,大型車:0格，小型車:49格(含身心障礙停車位2格，孕婦、育有六歲以下兒童停車位1格)，機車:0格,承德路3段336號地下1層,2596-1567,"季繳：7,200元，半年繳優惠：14,000元(每月2,400元)。",302439.7188,2774251.5,49,0,0,0,1,2,0,0,0,0,0,0,{},{},民營停車場,,周一至五1900-0700，周六日及國定假日全天、彈性上班日比照平日時間,0,0
TPE1563,北投區,北投翔帆停車場,2,大型車:0格，小型車:6格(含身心障礙停車位1格)，機車:0格,奉賢路10號旁空地,(02)22461708,"小型車：月租 全日5,000元",301022.18750,2781782.50000,6,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1564,內湖區,內湖行忠平面停車場,2,大型車:0格，小型車:61格(含身心障礙停車位2格)，機車:0格,行忠路27號旁,0800021111,計時：40元/時，全程以半小時計費。月租：5000元/月。,308108.50000,2773153.50000,61,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1565,中山區,Times 市民大道二段,1,大型車:0格，小型車:34格(含身心障礙停車位1格)，機車:0格,市民大道2段47號旁,2504-6098,"計時：200元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：全日10,000元/月。",303323.25,2771082,34,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1566,中正區,國語日報停車場,2,大型車:0格，小型車:30格(含身心障礙停車位1格)，機車:0格,福州街2號地下1至2層,2321-3479,"小型車：計時 100元/時，停車未滿1小時以1小時計，逾1小時以上，未滿半小時以半小時計；月租 全日7,000元。",302495.71875,2769158.25000,30,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1567,大同區,公園首席停車場,1,大型車:0格，小型車:28格(含身心障礙停車位1格)，機車:14格(含身心障礙停車位1格),興城街70號地下1層,2552-9581,"計時：小型車40元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：小型車4,000元/月。計次：機車20元/次(隔日另計)。",302196.4062,2772459.25,28,14,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1568,中正區,及泰泉州1場,1,大型車:0格，小型車:35格(含身心障礙停車位1格)，機車:10格(含身心障礙停車位1格),泉州街55號對面空地,2754-6661,"小型車：計時 150元/時，停車全程以半小時計；月租 全日10,000元。機車：50元/次，隔日另計。",301910.5,2769018.75,35,10,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,S,24小時,0,0
TPE1569,南港區,台北生技園區地下室停車場,2,大型車:0格，小型車:33格(含身心障礙停車位3格，孕婦、育有六歲以下兒童停車位1格)，機車:0格,忠孝東路7段508號地下1層,2651-6868,計時:60元/時，停車未滿1小時以1小時計；逾1小時以上，未滿半小時以半小時計。,311514.40625,2771695.50000,33,0,0,0,1,3,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1571,北投區,宏達經營管理顧問有限公司大愛二停車場,2,大型車:0格，小型車:67格(含身心障礙停車位2格)，機車:0格,立德路8號地上1層,0933-807293,"計時：60元/時，停車未滿1小時以1小時計算，逾1小時以上，未滿半小時以半小時計算。月租：6,000元/月。",297600.96875,2779618.75000,67,0,0,0,0,2,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1572,大同區,168停車聯盟-承德1場,2,大型車:0格，小型車:39格(含身心障礙停車位1格)，機車:0格,民權西路102巷4弄9號旁空地,2754-6661,"計時：150元/時，全程以半小時計費。月租：10,000元/月。",302118.78125,2772719.50000,39,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,D,24小時,0,0
TPE1573,大安區,Times新生南路一段,1,大型車:0格，小型車:3格(含身心障礙停車位1格)，機車:0格,新生南路1段165巷10號旁,0800-88-8924；2504-6098,計時：200元/時，停車未滿1小時以1小時計，逾1小時以上者，未滿半小時以半小時計。,303915.5938,2769664.5,3,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1574,內湖區,168停車聯盟-內湖新明場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,新明路268號後方空地,2754-6661 #18,"計時:150元/時，全程以半小時計費。月租:10,000元/月。",308791.50000,2772189.25000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1577,士林區,陽光士林669-23停車場,2,大型車:0格，小型車:49格(含身心障礙停車位1格)，機車:0格,福德路31號,(02)28811111,"計時：70元/時，全程以半小時計。月租：5,000元/月。",302763.06250,2776064.50000,49,0,0,0,0,1,0,0,0,0,0,0,{},{},民營停車場,,24小時,0,0
TPE1578,松山區,中山國中地下停車場,1,大型車:0格，小型車:288格(含身心障礙停車位7格，孕婦、育有六歲以下兒童停車位6格)，機車:0格，充電格位:6格,民權東路3段140巷6號地下(地下共2層),2655-0818,"計時:小型車/大重機30元/時，全程以半小時計費。月租:小型車：全日5,750元/月；大重機全日2,875元/月。停放於充電格位之車輛，每小時加收10元，依設備自動判斷未充電者每小時再加收10元（未充電者合計每小時加收20元）。",305045.625,2772606.25,288,0,0,0,6,7,0,0,0,0,0,0,{},{},本處委外停車場,,24小時,0,6
